source,h2,ch4,c2h6,c2h4,c2h2,co,co2,scale,source_scale,label_raw,label_std
alan456/data.xlsx,78,66,62,2.6,0,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,1600,3600,670,14,0,,,μL/L,μL/L,局部放电,局部放电
alan456/data.xlsx,6600,1000,38,2,19,,,μL/L,μL/L,局部放电,局部放电
alan456/data.xlsx,88,9,0,0.03,0,,,μL/L,μL/L,局部放电,局部放电
alan456/data.xlsx,2240,168,25,0,0,,,μL/L,μL/L,局部放电,局部放电
alan456/data.xlsx,1950,123,38,2,2,,,μL/L,μL/L,局部放电,局部放电
alan456/data.xlsx,2240,157,90,45,45,,,μL/L,μL/L,局部放电,局部放电
alan456/data.xlsx,73,8,4,2,12,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,5000,4000,2000,2000,8000,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,24.3,15.7,6.4,11.2,29.8,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,2240,360,25,169,828,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,4480,560,380,403,896,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,2240,560,380,450,940,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,200,230,2,170,480,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,60,5,1,6,29,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,890,110,3,84,700,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,41,112,0,254,4536,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,16000,4000,500,8500,16000,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,21,75,24,126,0,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,111,559,243,707,0,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,23,59.9,18.6,56.9,0.1,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,740,2227,567,4258,42,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,388,860,230,1833,18.3,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,84,126,28.9,132.2,0.37,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,362,533,91,553,10,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,103,221.7,47.2,422,0.9,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,1769.7,554.2,145.2,1066.7,885.7,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,38,3.7,0,4.1,19.4,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,700,137.4,14.9,194.8,936.6,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,253,21.5,5.9,16.1,72.4,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,131,32,7.3,18.8,38.7,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,116,20,7,27,54,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,70,3.8,0.6,3.2,31.1,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,34,18.9,3.7,9.4,5.6,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,390,62.6,12.8,65.3,133.6,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,32930,2397,157,0,0,,,μL/L,μL/L,局部放电,局部放电
alan456/data.xlsx,37800,1740,249,8,8,,,μL/L,μL/L,局部放电,局部放电
alan456/data.xlsx,92600,10200,0,0,0,,,μL/L,μL/L,局部放电,局部放电
alan456/data.xlsx,8266,1061,22,0,0,,,μL/L,μL/L,局部放电,局部放电
alan456/data.xlsx,9340,995,60,6,7,,,μL/L,μL/L,局部放电,局部放电
alan456/data.xlsx,36036,4704,554,5,10,,,μL/L,μL/L,局部放电,局部放电
alan456/data.xlsx,1198,3.2,0.5,3.2,1.4,,,μL/L,μL/L,局部放电,局部放电
alan456/data.xlsx,1309,124,0,6,113,,,μL/L,μL/L,局部放电,局部放电
alan456/data.xlsx,2587,7.88,0,1.4,4.7,,,μL/L,μL/L,局部放电,局部放电
alan456/data.xlsx,85.87,7.01,0,2.64,4.49,,,μL/L,μL/L,局部放电,局部放电
alan456/data.xlsx,102,108,0,41,70,,,μL/L,μL/L,局部放电,局部放电
alan456/data.xlsx,195.9,14.5,0,2.4,11.6,,,μL/L,μL/L,局部放电,局部放电
alan456/data.xlsx,420,37.3,0.2,30,14.9,,,μL/L,μL/L,局部放电,局部放电
alan456/data.xlsx,485,35,0,6,29,,,μL/L,μL/L,局部放电,局部放电
alan456/data.xlsx,83.26,45.32,0.26,36.45,18.1,,,μL/L,μL/L,局部放电,局部放电
alan456/data.xlsx,78,20,11,13,28,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,1790,580,321,336,619,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,1330,10,20,66,182,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,4,1,2,7,52,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,1900,285,31,957,7730,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,57,24,2,27,30,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,1000,500,1,400,500,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,9,3.9,13,4,8,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,1198,3.2,0.5,3.2,1.4,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,14.2,4,9.51,1.5,1.4,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,30.1,17.1,30.1,5.5,2.2,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,45,11,28.5,12.74,2.7,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,65.2,20,25.1,8.13,3.9,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,67.8,8.89,36.2,12.67,1.88,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,101.72,27.65,53.87,16.92,7.13,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,549,121.3,198.5,31.9,25.5,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,56,10,17.6,13.5,1.3,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,57,15,25.3,23,3.1,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,65,26.1,57.8,41.6,10.1,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,75.5,30.2,18.2,30.3,2.33,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,145.88,40.65,59.71,34.02,9.37,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,1027,185,399,271,17,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,475.3,195.8,221.2,187.3,32.6,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,440,89,19,304,757,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,210,43,12,102,187,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,2850,1115,138,1987,3675,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,7020,1850,0,2960,4410,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,545,130,16,153,239,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,7150,1440,97,1210,1760,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,620,325,38,181,244,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,120,31,0,66,94,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,755,229,32,404,460,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,5100,1430,0,1140,1010,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,13500,6110,212,4510,4040,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,3090,5020,323,3800,2540,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,1820,405,35,365,634,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,535,160,16,305,680,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,137,67,7,53,104,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,1084,188,8,166,769,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,34,21,4,49,56,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,7940,2000,355,3120,5390,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,150,130,9,55,30,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,8200,3790,250,4620,5830,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,260,215,35,334,277,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,75,15,7,14,26,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,530,345,85,266,250,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,60,5,2,21,21,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,90,28,8,31,32,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,220,77,22,170,240,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,5900,1500,68,1200,2300,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,420,250,41,530,800,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,2800,2800,234,3500,3600,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,99,170,20,200,190,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,800,160,23,260,600,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,1500,395,28,395,323,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,20000,13000,1850,29000,57000,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,305,85,25,197,130,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,1900,530,35,383,434,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,110,62,90,140,250,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,3700,1690,128,2810,3270,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,2770,660,54,712,763,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,245,120,18,131,167,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,1170,255,18,312,325,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,4419,3564,668,2861,2025,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,810,580,111,570,490,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,5000,1200,83,1000,1100,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,10000,6730,345,7330,10400,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,1570,735,87,1330,1740,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,14,44,124,7,1,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,2031,149,20,3,0,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,48,610,29,10,0,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,12,18,4,4,0,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,66,60,2,7,0,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,1450,940,211,322,61,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,0,18900,410,540,330,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,360,610,259,260,9,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,1,27,49,4,1,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,1270,3450,520,1390,8,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,33,29,0,12,9,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,46,98,0,41.3,26.3,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,60,60,0.3,40,16,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,87.2,73.18,0,56.88,27.14,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,97,110,0,85,34,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,110.4,112,0,80.8,32.5,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,29.9,24.1,0.6,92.5,343,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,120,120,0.55,84,33,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,143.2,123,0,75,38,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,181,162,0,132,70,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,3420,7870,1500,6990,33,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,960,4000,1290,1560,6,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,24700,61000,26300,42100,1560,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,480,1075,298,1132,0,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,40000,400,70,600,6,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,20,41.9,0.38,44.2,20.2,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,20.37,59.79,0,80.49,45.24,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,23.51,61.33,1.01,98.03,45.21,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,46.9,161.6,56,193.6,94.1,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,47,120,3,198,90,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,72,442,0.7,461,221,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,110.6,458.8,0,406.4,242.6,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,128,419,0.35,614.1,269.5,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,24,34.6,0,21.7,14.2,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,613,3240,0,2788,1432,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,8800,64064,72128,95650,0,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,6709,10500,1400,17700,750,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,1100,1600,221,2010,26,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,290,966,299,1810,57,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,2500,10500,4790,13500,6,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,1860,4980,0,10700,1600,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,860,1670,30,2050,40,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,150,22,9,60,11,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,400,940,210,820,24,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,6,2990,29990,26076,67,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,100,200,110,670,11,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,290,1260,231,820,8,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,1550,2740,816,5450,184,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,3910,4290,626,6040,1230,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,12705,23498,6047,34257,5188,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,1,8,8,100,6,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,300,700,280,1700,36,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,107,143,34,222,2,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,35.1,50.6,1.1,93,16.1,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,68,99.2,0,202.9,35.9,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,156,240,0.98,399,54,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,63,149.6,0,276,51.5,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,30,25.5,1.8,93,31.5,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,165.62,240.95,13.53,514.53,61.32,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,164,244,8.3,497,103,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,135.65,278.53,2.95,492,58.86,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,135.88,362.42,3.74,826.65,125.22,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,236,410.2,3.5,817.3,159,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,46.1,21.5,615,15.8,12,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,14.67,3.68,10.54,2.71,0.2,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,31,23,10.6,7.1,0.4,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,33,26,6,53,0.2,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,14.5,3.8,105,2.8,0.2,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,0.33,0.26,0.04,0.27,0,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,5.8,2.7,1.8,0.8,0,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,15.02,4.2,9.8,25,0.2,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,39,24.49,18.4,11.43,6,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,46.81,35.6,8.51,7,0.28,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,34.4,2.98,332,27.73,2.5,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,46,11.58,33.1,8.52,0.63,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,39.81,24.5,18.37,11.4,6.53,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,45.6,36.99,7.9,7.52,31,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,33.6,3.04,33.17,28.5,2.47,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,41.9,33.61,14.3,8.94,0.6,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,82.4,1548.2,403.8,320.9,0,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,19.24,110,181.38,3.38,0.33,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,73.38,157.49,244.65,35.68,0,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,70.84,148.56,238.36,35.24,0,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,19.19,187.55,329.49,74.43,1,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,58.54,116.04,175.74,34.12,0.72,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,144,755,248,500,1,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,231.1,919.6,669.1,1499.6,5.61,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,21.5,135.7,140.1,310.3,0,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,259,863,393,994,6,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,22.4,137.2,43.5,44.8,4.3,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,27,48.2,18.4,46.3,0.8,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,200,700,250,740,1,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,4072,15850,9057,22621,535,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,27,90,42,63,0.2,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,680,4895,1846,3662,0,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,4.32,193,118,125,0,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,0,434,226,387,0,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,23.51,61.33,45.21,98.03,1.01,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,24.16,261.05,196.13,201.4,0.87,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,26.7,90.6,49.2,95,0.5,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,46.9,161.6,94.1,193.3,0.56,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,0,31.33,17.59,51.08,0,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,15.3,26.2,21,52.8,0,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,58,290,149,373,0,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,22.2,50.7,24.1,56.9,0,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,27.5,48.2,18.4,46,0.01,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,13.1,44.7,91.5,213.3,4.2,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,679,1992,1823,3671,0,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,24,27.8,24.4,30,0,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,33.9,36.5,31.5,39.3,0,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,230,572.4,343,768.9,0.51,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,215.6,255.1,160.2,350.4,0,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,78,70.1,294.8,635.8,12.2,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,164,244,103,497,8.3,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,172.6,306.6,75.8,367.4,1.9,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,109,431,116,446,0.64,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,172.9,334.1,172.9,812.5,37.7,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,25.1,411.91,320.9,1832.8,18.4,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,56,286,96,928,7,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,336,419,105,1074,21,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,11.3,24.6,12.7,59.9,2.8,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,78,161,86,353,10,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,10.86,35.9,17.58,92.53,0,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,73,520,140,1200,6,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,42,97,157,600,0,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,86,110,18,92,7.4,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,766,993,116,665,4,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,220,340,42,480,14,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,170,320,53,520,3.2,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,116,258,94,466,5,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,98,252,95,645,23,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,18,250.4,172.8,707.9,0,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,2.02,16.82,3.9,77.25,0,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,17.31,21.73,5.83,52.3,2.83,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,64,250,145,846,3.2,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,12.51,31.68,8.91,45.18,0.27,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,15.64,35.35,9.74,38.48,0.12,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,13,33.5,9.2,36.7,0.12,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,2.17,45.59,7.97,43.9,0.04,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,2.7,41.03,7.82,48.36,0,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,14.08,30.14,7.32,39.15,0,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,14.23,32.05,8.16,42.62,0.07,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,18,23.7,27.1,164,6.5,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,1430,6632,1779,5506,7,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,190,920,410,3180,15,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,160,223,45,495,11,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,130,270,67,500,3,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,73,520,140,1230,7,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,135,466,70,502,9,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,610,1200,300,1800,6,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,147,766,506,2078,3.1,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,26,88.3,46,196,0,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,5.49,35.9,28.1,156,0,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,12,23,9,98,0,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,14,29,18,174,0,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,117,357,92,486,4,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,18.95,46.97,6.94,61.54,0,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,305,904,52,411,0,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,16,26.1,7.1,24.4,0.1,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,32,41.6,10.1,120.5,2.61,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,34,48.5,12.9,141,3.31,,,μL/L,μL/L,高温过热,高温过热
